#	CIRA exponential atmosphere drag
#	x				y				z
3.4533214538148625E-6	1.5458108726634154E-6	-1.940100250673662E-6
3.4442976800633516E-6	1.7479679482953754E-6	-1.7306903761427588E-6
3.4216651512607444E-6	1.9414944938804177E-6	-1.5161264059715308E-6
3.386238836688503E-6	2.1263729134964994E-6	-1.2972482015881258E-6
3.3387333559193576E-6	2.3026793005193827E-6	-1.0747019562412883E-6
3.279732515966561E-6	2.4705369342181472E-6	-8.489560673521746E-7
3.2096705817520677E-6	2.6300722242702887E-6	-6.203263049370056E-7
3.1288242392775515E-6	2.7813743145279755E-6	-3.8900756427875083E-7
3.0373123695463316E-6	2.9244578179303847E-6	-1.5510982325610214E-7
2.9351015234690434E-6	3.0592281347073416E-6	8.130271816525313E-8
2.8220172649730115E-6	3.185450324185508E-6	3.201694837960648E-7
2.6977630949444574E-6	3.302723872961648E-6	5.613888761537375E-7
2.561948120732758E-6	3.4104653736062175E-6	8.047725308800035E-7
2.41412281254649E-6	3.507899493836617E-6	1.0500001523828748E-6
2.2538211697884568E-6	3.59405784318427E-6	1.2965763124483359E-6
2.0806083067222797E-6	3.667786794864944E-6	1.5437907581645883E-6
1.894133376826845E-6	3.727767309077543E-6	1.790684843981099E-6
1.6941869490632126E-6	3.7725491613899043E-6	2.036027426061791E-6
1.4807597610814474E-6	3.800598289321363E-6	2.278302538713228E-6
1.2540985663461693E-6	3.810352974078517E-6	2.515709270604677E-6
1.0147557611962302E-6	3.800285884835211E-6	2.746174069179745E-6
7.63630907785341E-7	3.7689730062947437E-6	2.967377934370263E-6
5.020018724348337E-7	3.7151715603974065E-6	3.176802627745181E-6
2.3154145984207309E-7	3.6379045625838486E-6	3.3717977843773033E-6
-4.568526443029389E-8	3.536543664438404E-6	3.5496656595995144E-6
-3.2724597949523956E-7	3.410880420532892E-6	3.7077567750078316E-6
-6.103886361434222E-7	3.2611798016791736E-6	3.84357042975098E-6
-8.921097578092338E-7	3.088213821400864E-6	3.954856226755816E-6
-1.1692407410702642E-6	2.893273802275453E-6	4.0397125992871926E-6
-1.4385482584291361E-6	2.6781586741149325E-6	4.09667611578644E-6
-1.696843622827671E-6	2.4451374038518877E-6	4.124794583583607E-6
-1.9410952704829476E-6	2.196886578109082E-6	4.123678834529113E-6
-2.1685381143616763E-6	1.936406673867853E-6	4.093529961448274E-6
-2.3767726472067576E-6	1.666921373656254E-6	4.03513883788835E-6
-2.563845987015685E-6	1.3917649480292562E-6	3.9498551555718295E-6
-2.7283084155841304E-6	1.1142645323519942E-6	3.839526773777502E-6
-2.8692426512631005E-6	8.376258048950421E-7	3.706415519609395E-6
-2.9862667531317357E-6	5.648301773149094E-7	3.5530983655263245E-6
-3.0795129132662547E-6	2.9854927836906905E-7	3.3823614946416904E-6
-3.1495841956662247E-6	4.1080054752571084E-8	3.1970922072682046E-6
-3.1974920238760615E-6	-2.05697793331208E-7	3.0001733408919E-6
-3.224579606362954E-6	-4.4034166582672426E-7	2.7943863623450577E-6
-3.232438450077166E-6	-6.618445142732987E-7	2.5823293777558333E-6
-3.222824581963932E-6	-8.696147507133234E-7	2.3663536064578577E-6
-3.1975785289346065E-6	-1.0634411223791637E-6	2.148518277577797E-6
-3.1585507883329254E-6	-1.2434458881083398E-6	1.9305620257464E-6
-3.1075340761952744E-6	-1.4100294655832166E-6	1.713889190640942E-6
-3.0462047043681263E-6	-1.563810123683561E-6	1.499570415800699E-6
-2.9760763028848314E-6	-1.7055629396564594E-6	1.288356925773146E-6
-2.8984681664308833E-6	-1.8361621433598523E-6	1.0807064897846329E-6
-2.8144876348447592E-6	-1.956529444616438E-6	8.768174226050966E-7
-2.725022857030614E-6	-2.067588515746998E-6	6.766664867059867E-7
-2.630741482905937E-6	-2.170224170700565E-6	4.80047794430058E-7
-2.5320930230911823E-6	-2.2652452528407215E-6	2.866117889720275E-7
-2.4293156877720638E-6	-2.353352083092412E-6	9.590450018918201E-8
-2.322449424980294E-6	-2.4351102085469452E-6	-9.259302838520404E-8
-2.2113549988405736E-6	-2.5109308333486103E-6	-2.7942594876772316E-7
-2.095736798293357E-6	-2.5810561987546033E-6	-4.6512818298381226E-7
-1.9751672826044807E-6	-2.6455479218542675E-6	-6.501863839826219E-7
-1.8491131752505765E-6	-2.7042783276204867E-6	-8.350050468582755E-7
-1.7169650056523632E-6	-2.7569266923019394E-6	-1.0198730629351401E-6
-1.5780708370066773E-6	-2.802981893744245E-6	-1.2049324833693577E-6
-1.4317733499081366E-6	-2.841751164549916E-6	-1.3901500834930775E-6
-1.2774489710180817E-6	-2.8723741220402787E-6	-1.575292135310219E-6
-1.1145485118438705E-6	-2.893842627260553E-6	-1.7599033746674828E-6
-9.426391713585389E-7	-2.9050280602190214E-6	-1.943291933520852E-6
-7.61446957687274E-7	-2.9047165548039063E-6	-2.1245218675040595E-6
-5.708975664395583E-7	-2.891651053312398E-6	-2.3024141653132173E-6
-3.711534818864325E-7	-2.8645791359853245E-6	-2.4755573474486658E-6
-1.6264510218744594E-7	-2.82230684267405E-6	-2.64232998743323E-6
5.3906657608952924E-8	-2.7637579453308828E-6	-2.8009372101105186E-6
2.7747895778337445E-7	-2.6880345445994104E-6	-2.9494597939440183E-6
5.067484531101692E-7	-2.594472267173306E-6	-3.085910699333595E-6
7.401056935076685E-7	-2.482685521595985E-6	-3.208294414535996E-6
9.75682521771536E-7	-2.352603248958668E-6	-3.314669515622009E-6
1.2113935734702196E-6	-2.2044973440297727E-6	-3.403218015580613E-6
1.4449927337178737E-6	-2.039002011521623E-6	-3.472321046439395E-6
1.6741423484105758E-6	-1.857117608765434E-6	-3.520632363426696E-6
1.8964894932203436E-6	-1.6601931932648138E-6	-3.5471379262989027E-6
2.1097432160077605E-6	-1.4498879038791132E-6	-3.55119521931893E-6
2.3117491795913586E-6	-1.2281165054871509E-6	-3.532553904824129E-6
2.5005596286057593E-6	-9.969847660466522E-7	-3.4913614758007103E-6
2.674494867523613E-6	-7.587178883608206E-7	-3.428153403688537E-6
2.8321901954147957E-6	-5.1558442366921E-7	-3.3438241504700713E-6
2.9726234490965588E-6	-2.698198570232815E-7	-3.23957839733192E-6
3.0951226624713006E-6	-2.35555825926185E-8	-3.1168678165309917E-6
3.1993567199580002E-6	2.2124176131062426E-7	-2.9773213009008293E-6
3.2853118373929904E-6	4.6281768059315257E-7	-2.8226742856827737E-6
3.353255319253723E-6	6.996625696438065E-7	-2.65469976693443E-6
3.403688445643635E-6	9.305293163569799E-7	-2.4751433243822213E-6
3.4372923791550584E-6	1.1544362791286983E-6	-2.285665769761498E-6
3.4548719213317805E-6	1.3706572726320794E-6	-2.0877969144657883E-6
3.4573006107843917E-6	1.5787006962085116E-6	-1.8829018363363937E-6
3.4454688450829205E-6	1.7782797799655007E-6	-1.6721590348818296E-6
3.4202363888764396E-6	1.9692759244566594E-6	-1.4565495081193772E-6
3.382391226883682E-6	2.151697534557206E-6	-1.2368562751384046E-6
3.3326163527810983E-6	2.3256367994836194E-6	-1.0136738034376576E-6
3.2714645120106815E-6	2.4912260067664743E-6	-7.874261392038425E-7
3.199339947850999E-6	2.6485940267843907E-6	-5.583922431071812E-7
3.1164870713768872E-6	2.797823790372737E-6	-3.267374046796699E-7
3.022987481623888E-6	2.938912687202708E-6	-9.254993192072155E-8
2.9187667454904023E-6	3.0717382096065833E-6	1.441179271408326E-7
2.803610550806362E-6	3.1960299640048385E-6	3.832062420093281E-7
2.677188329618889E-6	3.3113476567634626E-6	6.246021463652835E-7
2.539082971912474E-6	3.4170648350421995E-6	8.680940779682761E-7
2.388827011239814E-6	3.5123600437704464E-6	1.1133267447376575E-6
2.2259462906039E-6	3.596218343707188E-6	1.359758807443003E-6
2.050010650654018E-6	3.667445022609716E-6	1.6066256689847448E-6
1.860689190922902E-6	3.7246909612854927E-6	1.8529093603816749E-6
1.657807106532856E-6	3.7664881855804235E-6	2.0973170762133387E-6
1.44140190391384E-6	3.7912952742489536E-6	2.338270242199234E-6
1.2117772341405964E-6	3.797553139429761E-6	2.5739064710566884E-6
9.695518464064727E-7	3.7837503232197546E-6	2.802096152847937E-6
7.157002591992036E-7	3.748494899273941E-6	3.020474142404564E-6
4.51581646676202E-7	3.690590245271235E-6	3.2264870497077844E-6
1.7895357418179314E-7	3.609113841634642E-6	3.4174583132266454E-6
-1.0003318433488533E-7	3.503497698390767E-6	3.5906733180749143E-6
-3.8286250000910967E-7	3.3736040760783236E-6	3.7434822334196126E-6
-6.667051069012032E-7	3.2197852127050717E-6	3.873411362269374E-6
-9.484933086954023E-7	3.0429169346947304E-6	3.978271181057899E-6
-1.225013810637172E-6	2.84440311704313E-6	4.056253559811995E-6
-1.4930139102612233E-6	2.6261539331891463E-6	4.106016186656248E-6
-1.749315768501696E-6	2.390540644694026E-6	4.1267516969596105E-6
-1.9909310990332915E-6	2.1403266367547717E-6	4.118233674204347E-6
-2.2151666859158325E-6	1.878575338881741E-6	4.08083053705076E-6
-2.4197133294941805E-6	1.608541357563444E-6	4.015485981477772E-6
-2.602716051560035E-6	1.3335553734545956E-6	3.923674103418608E-6
-2.762825923029123E-6	1.0569115778673725E-6	3.807338340903389E-6
-2.8992308721960075E-6	7.817617325347021E-7	3.668815945785772E-6
-3.0116591730150843E-6	5.110183503082607E-7	3.5107444817434273E-6
-3.1003518825349823E-6	2.472718279914538E-7	3.335951550207964E-6
-3.1660088958500196E-6	-7.2720935311073625E-9	3.147338668468582E-6
-3.209719575594699E-6	-2.508307230519746E-7	2.94777389090684E-6
-3.2328872212225216E-6	-4.820593219131746E-7	2.74000167806979E-6
-3.2371501574500164E-6	-7.000455352858806E-7	2.5265697564991985E-6
-3.2242988756310273E-6	-9.042860264313749E-7	2.3097697161939135E-6
-3.1961915907698E-6	-1.0946476303109323E-6	2.0915913490617926E-6
-3.1546752382800492E-6	-1.2713166739407788E-6	1.8736941022983288E-6
-3.101519329107944E-6	-1.4347417487418755E-6	1.6573978946795396E-6
-3.0383654553626027E-6	-1.585574968287155E-6	1.4436912449853662E-6
-2.9666900250679566E-6	-1.7246145638179685E-6	1.2332515561841826E-6
-2.8877762051850023E-6	-1.8527495851225236E-6	1.026472705575174E-6
-2.802693223619135E-6	-1.970907171254986E-6	8.234974321805143E-7
-2.7122840506617354E-6	-2.080003987313159E-6	6.242537587424663E-7
-2.6171631331224235E-6	-2.180904200857927E-6	4.284946732568157E-7
-2.517723875924893E-6	-2.274385439758704E-6	2.3583936990868055E-7
-2.414152917613283E-6	-2.3611119378553853E-6	4.5814022151696146E-8
-2.306447370350316E-6	-2.4416123777170163E-6	-1.4210908002720372E-7
-2.1944329157002538E-6	-2.5162603400010064E-6	-3.2847391737696984E-7
-2.077783450984921E-6	-2.5852574117261417E-6	-5.138040254125139E-7
-1.9560444299889577E-6	-2.6486208206369388E-6	-6.985665797582045E-7
-1.8286611162823253E-6	-2.7061772292952735E-6	-8.83137910702712E-7
-1.6950109919599562E-6	-2.757562533555277E-6	-1.067771094306087E-6
-1.5544386710542233E-6	-2.8022263302533637E-6	-1.2525657691816556E-6
-1.4062924869827906E-6	-2.839440512764799E-6	-1.4374402719102772E-6
-1.2499631264257585E-6	-2.868313245866716E-6	-1.6221069620649403E-6
-1.0849247230855565E-6	-2.887810292696413E-6	-1.8060524736710278E-6
-9.107776656220657E-7	-2.896784607714948E-6	-1.988524693919065E-6
-7.272912161548458E-7	-2.8940135775463347E-6	-2.1685276915011384E-6
-5.344437129006676E-7	-2.878242772510197E-6	-2.3448255119278923E-6
-3.3245832445899425E-7	-2.8482354232291914E-6	-2.5159560379789048E-6
-1.2183233806349265E-7	-2.8028267633166564E-6	-2.6802562080811004E-6
9.66422743223521E-8	-2.7409813351584373E-6	-2.835899063184335E-6
3.218693108131157E-7	-2.6618502406221285E-6	-2.9809418030327677E-6
5.524517636826654E-7	-2.5648251532168515E-6	-3.113383377015633E-6
7.867096707901875E-7	-2.449586436447819E-6	-3.2312303118947967E-6
1.022713342528559E-6	-2.3161427971466767E-6	-3.3325693248204338E-6
1.2583319954364655E-6	-2.164859111688865E-6	-3.415643637772421E-6
1.4912960824350067E-6	-1.9964683654829064E-6	-3.4789272487206434E-6
1.7192693587376535E-6	-1.8120644128096193E-6	-3.5211896738644505E-6
1.939925068120847E-6	-1.613074811702696E-6	-3.5415445845774247E-6
2.1510206183331405E-6	-1.401216181680118E-6	-3.5394792079857903E-6
2.350466727477334E-6	-1.1784367133878988E-6	-3.5148653546327166E-6
2.5363890128613867E-6	-9.468507312751427E-7	-3.4679551188555995E-6
2.7071808467742045E-6	-7.086690573327426E-7	-3.3993637795816304E-6
2.8615455458377465E-6	-4.6612771021721457E-7	-3.3100403966052403E-6
2.9985246493052157E-6	-2.2141731417990236E-7	-3.201225271352326E-6
3.117508806533171E-6	2.3383512667380352E-8	-3.0743942027679003E-6
3.2182294300569047E-6	2.6636656677998786E-7	-2.9311919235192376E-6
3.300732190319209E-6	5.058401122142991E-7	-2.7733597297804802E-6
3.3653362543590803E-6	7.403598763071723E-7	-2.602663709908574E-6
3.412584651181398E-6	9.68744498371174E-7	-2.420829535127404E-6
3.443190694953186E-6	1.1900767695631142E-6	-2.229487721037272E-6
3.4579834519724607E-6	1.4036925792238605E-6	-2.03013059538097E-6
3.4578532588460203E-6	1.6091589757398406E-6	-1.8240803486349737E-6
3.4436979647156852E-6	1.8062423317393114E-6	-1.6124674566291751E-6
3.41637212103557E-6	1.9948683119864034E-6	-1.396219870991602E-6
3.376643017723208E-6	2.1750768229122224E-6	-1.1760639739698853E-6
3.3251571019789097E-6	2.346975841912601E-6	-9.525372979610061E-7
3.2624177876924203E-6	2.5106970264763874E-6	-7.260111655523993E-7
3.1887731158769174E-6	2.6663541534875204E-6	-4.967203790408165E-7
3.1044111642820816E-6	2.81400442003044E-6	-2.6479757022631986E-7
3.009362225092015E-6	2.9536129100576414E-6	-3.031097452915261E-8
2.903507780571757E-6	3.085021007075581E-6	2.066948913970324E-7
2.786596346555892E-6	3.2079193552757743E-6	4.461561254898379E-7
2.6582661487496907E-6	3.321825813404684E-6	6.879446412589358E-7
2.518075060339322E-6	3.4260696582663884E-6	9.318227892580027E-7
2.3655385102976E-6	3.519784417881932E-6	1.177399013265884E-6
2.200175138473002E-6	3.6019114611170546E-6	1.4240864565229074E-6
2.021558395668179E-6	3.671214712174106E-6	1.6710662782685453E-6
1.82937171744974E-6	3.7263057172986538E-6	1.9172573477470604E-6
1.6234656606312464E-6	3.765679293415017E-6	2.161294716202474E-6
1.4039158089347101E-6	3.7877615036947235E-6	2.401520352194456E-6
1.1710789760757197E-6	3.7909707301827267E-6	2.6359893582617226E-6
9.256433373397991E-7	3.77378912893068E-6	2.8624926907426316E-6
6.686677263230784E-7	3.7348393504205277E-6	3.078595347093293E-6
4.0160666281706966E-7	3.6729626820465633E-6	3.281689493670034E-6
1.2631879616997273E-7	3.5872974252542617E-6	3.4690641421794546E-6
-1.549438084828074E-7	3.47735585172758E-6	3.637992804404123E-6
-4.3956840912148306E-7	3.343093906184135E-6	3.785836172424339E-6
-7.246377419160993E-7	3.1849645028852453E-6	3.91015164631632E-6
-1.0070081651057429E-6	3.0039468659231446E-6	4.008800416011073E-6
-1.283406175007274E-6	2.8015492847260087E-6	4.080045960556389E-6
-1.550538678411946E-6	2.5797859671919134E-6	4.122640333114985E-6
-1.8052111773897424E-6	2.341128484761229E-6	4.135892970008241E-6
-2.0444458504523088E-6	2.088431718713743E-6	4.119713749578019E-6
-2.2655900647424895E-6	1.8248366097302182E-6	4.074623050019621E-6
-2.4664071073363787E-6	1.5536565356304848E-6	4.001727606655218E-6
-2.645144284340639E-6	1.2782570700974948E-6	3.9026673244938985E-6
-2.8005764581672164E-6	1.001938318813669E-6	3.7795403325282574E-6
-2.9320241717223956E-6	7.278265412571738E-7	3.6348119765197684E-6
-3.039345897029846E-6	4.587798108236018E-7	3.47121204242429E-6
-3.122905283191968E-6	1.9731161937749303E-7	3.2916252931497784E-6
-3.183516564563659E-6	-5.4464394900952686E-8	3.098981965700207E-6
-3.2223732554029784E-6	-2.9486679541081306E-7	2.8961550688130364E-6
-3.2409661493920034E-6	-5.226558236084292E-7	2.6858699598296094E-6
-3.240996728362092E-6	-7.37021890323202E-7	2.4706299443306638E-6
-3.2242916887390207E-6	-9.375564618489613E-7	2.2526601681707334E-6
-3.1927232692176468E-6	-1.1242096192256771E-6	2.033870556076293E-6
-3.148138373129899E-6	-1.2972386475212164E-6	1.8158368293837251E-6
-3.092297776322363E-6	-1.4571513876482493E-6	1.599797260149338E-6
-3.0268257961313277E-6	-1.604647290592357E-6	1.3866623541080941E-6
-2.9531707536167535E-6	-1.7405586524098594E-6	1.1770349551066287E-6
-2.872576677651482E-6	-1.865794369366652E-6	9.712386631235051E-7
-2.7860662587240947E-6	-1.981288306852848E-6	7.693525256065109E-7
-2.6944340509770373E-6	-2.087953685343358E-6	5.712498375375129E-7
-2.5982479764965954E-6	-2.186643878088513E-6	3.766389672058891E-7
-2.4978569750617925E-6	-2.2781191857510072E-6	1.8510458118325087E-7
-2.3934032834319326E-6	-2.3630189336832765E-6	-3.851731516972605E-9
-2.2848387855160088E-6	-2.4418385923345296E-6	-1.9077197294637897E-7
-2.1719453870836694E-6	-2.5149120253710514E-6	-3.762037435070912E-7
-2.054359115828095E-6	-2.582398874729521E-6	-5.606640097344426E-7
-1.9315970781122688E-6	-2.644276514396398E-6	-7.446046645056524E-7
-1.8030863271237204E-6	-2.700335630526876E-6	-9.283796006930657E-7
-1.6681944342797336E-6	-2.7501790050108483E-6	-1.112213015553175E-6
-1.526262517488806E-6	-2.793224355274064E-6	-1.2961692279210393E-6
-1.3766417050436659E-6	-2.828713088615819E-6	-1.480125142623766E-6
-1.2187331646240463E-6	-2.8557266072270485E-6	-1.6637469821945933E-6
-1.0520305654598447E-6	-2.8732105164522E-6	-1.8464726916674515E-6
-8.761631236873125E-7	-2.880005953036144E-6	-2.0275009354781875E-6
-6.909374550232229E-7	-2.8748872535938108E-6	-2.2057876020197044E-6
-4.963766994540146E-7	-2.8566059637353873E-6	-2.380051351754539E-6
-2.9275512897030614E-7	-2.8239413581983815E-6	-2.5487901784879416E-6
-8.062582829874488E-8	-2.7757563632097588E-6	-2.7103102705729635E-6
1.3916122894276545E-7	-2.7110558250315214E-6	-2.862766785413152E-6
3.654529206297351E-7	-2.629043101269283E-6	-3.004214730130148E-6
5.96799959509528E-7	-2.5291716260063566E-6	-3.1326679764834296E-6
8.314780111404717E-7	-2.4111893121119253E-6	-3.2461650182486113E-6
1.0675234438859448E-6	-2.275173841978616E-6	-3.3428398675029354E-6
1.3027833321726147E-6	-2.1215559659590526E-6	-3.4209948362942883E-6
1.5349778402761306E-6	-1.951127378333265E-6	-3.4791700940778375E-6
1.76177170452228E-6	-1.765030826563468E-6	-3.5162045653111193E-6
1.980850820742989E-6	-1.564732323025747E-6	-3.53128401791438E-6
2.1899995798875944E-6	-1.3519771670403046E-6	-3.5239734851098846E-6
2.3871739317842223E-6	-1.1287323684226281E-6	-3.4942314831084315E-6
2.5705646491868355E-6	-8.971187657515364E-7	-3.442403996590799E-6
2.7386462735684937E-6	-6.593372608054538E-7	-3.369198528101504E-6
2.890209979381262E-6	-4.175944578841317E-7	-3.2756419509954072E-6
3.0243811309668116E-6	-1.7403260700065614E-7	-3.163027665817255E-6
3.1406225056648576E-6	6.933263160180954E-8	-3.0328561824409153E-6
3.2387226536715247E-6	3.1066419322265497E-7	-2.886770841917727E-6
3.3187686655413883E-6	5.483433327136066E-7	-2.7264902337470755E-6
3.3811052886623914E-6	7.809954996244467E-7	-2.553741249825484E-6
3.4262856064742997E-6	1.007502126497049E-6	-2.3701984816201154E-6
3.4550188394822356E-6	1.226999521650512E-6	-2.177434202731469E-6
3.4681179722987467E-6	1.4388664044587713E-6	-1.9768797079457443E-6
3.466447363716253E-6	1.6427011226004972E-6	-1.7697967375633666E-6
3.450871140130302E-6	1.8382896993137648E-6	-1.557258471931313E-6
3.4222056552755063E-6	2.02556707575251E-6	-1.3401411171230642E-6
3.3811798896795615E-6	2.204574842939425E-6	-1.119126930700288E-6
3.3284051524274647E-6	2.3754179769639474E-6	-8.947177736592478E-7
3.264352614860078E-6	2.5382212940361815E-6	-6.672570097867473E-7
3.189337179640846E-6	2.6930856609026523E-6	-4.369579581978544E-7
3.103508519711356E-6	2.840045222573704E-6	-2.0393814307766694E-7
3.0068516682032595E-6	2.9790284691107614E-6	3.174118348748757E-8
2.899198468704744E-6	3.1098259379392353E-6	2.7003146529792394E-7
2.780248928123288E-6	3.232065834680703E-6	5.108510983014276E-7
2.6496004062341606E-6	3.3451974716086465E-6	7.540394386388673E-7
2.5067830407927464E-6	3.448482062524589E-6	9.99312056444419E-7
2.351300531716541E-6	3.540990551313042E-6	1.2462181877737316E-6
2.182675669122677E-6	3.6216084342491692E-6	1.4941009807967384E-6
2.0005003000715908E-6	3.6890486232749575E-6	1.7420615334435784E-6
1.8044898923570898E-6	3.7418753454381036E-6	1.988929260438092E-6
1.5945423114489315E-6	3.778542848209221E-6	2.2332428369601737E-6
1.3707981862758279E-6	3.797450094042177E-6	2.47324582519085E-6
1.1336977955149081E-6	3.7970078985826713E-6	2.7068985205218125E-6
8.840290440300884E-7	3.775712498346046E-6	2.931905002754671E-6
6.229628827779437E-7	3.7322218042808473E-6	3.1457548337043506E-6
3.5207404405319987E-7	3.6654343696604864E-6	3.3457815793162237E-6
7.334457491479045E-8	3.5745707725054727E-6	3.529240864219634E-6
-2.108532592554695E-7	3.4592518772084073E-6	3.6934062667446124E-6
-4.977971877759022E-7	3.3195638917781335E-6	3.8356753416385965E-6
-7.844780084759133E-7	3.1561015901450385E-6	3.953676343220056E-6
-1.06768295888837E-6	2.9699869256046268E-6	4.0453698169960074E-6
-1.3440959657017804E-6	2.7628641728767607E-6	4.109142639922534E-6
-1.6104104334802907E-6	2.5368717360429473E-6	4.143890479118556E-6
-1.8634480146399037E-6	2.294588547553215E-6	4.149080350852679E-6
-2.100274723536779E-6	2.038954479488968E-6	4.124784441339521E-6
-2.3183060265100175E-6	1.773169142212692E-6	4.07168156110843E-6
-2.51539475428789E-6	1.5005773956554569E-6	3.991028591061967E-6
-2.689897376766927E-6	1.224550219359785E-6	3.884606019673752E-6
-2.840714514676757E-6	9.48368004976388E-7	3.7546403171125483E-6
-2.9673025431464668E-6	6.75112548830781E-7	3.6037062737592627E-6
-3.069656369313258E-6	4.0757404194258243E-7	3.4346159308598232E-6
-3.148267404661158E-6	1.4817842857178243E-7	3.250303741780736E-6
-3.204062620705889E-6	-1.0106188568878103E-7	3.0537168102844454E-6
-3.2383300163374486E-6	-3.385735853196913E-7	2.8477156600381376E-6
-3.252635058317592E-6	-5.63225601810227E-7	2.6349885025890413E-6
-3.248733154500798E-6	-7.74312332560918E-7	2.417981547985482E-6
-3.2284839300374037E-6	-9.71520379979592E-7	2.1988477364432786E-6
-3.1937722966532662E-6	-1.1548829846898828E-6	1.979414739773817E-6
-3.146439213601529E-6	-1.3247263511839173E-6	1.7611708653715335E-6
-3.088223254512287E-6	-1.481611559509189E-6	1.5452661629642199E-6
-3.020713476120583E-6	-1.6262752217024E-6	1.3325259602986817E-6
-2.945313951713952E-6	-1.759571620568532E-6	1.1234743814801995E-6
-2.863219786013101E-6	-1.8824185123551895E-6	9.183654610176878E-7
-2.7754035421937347E-6	-1.9957479861555864E-6	7.172194144434308E-7
